date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
23-03-2022,Fatehabad,1,Moderate,180,PM2.5
24-03-2022,Fatehabad,1,Moderate,158,PM10
27-03-2022,Fatehabad,1,Moderate,156,PM10
28-03-2022,Fatehabad,1,Moderate,162,O3
29-03-2022,Fatehabad,1,Moderate,152,PM10
31-03-2022,Fatehabad,1,Moderate,198,O3
01-04-2022,Fatehabad,1,Moderate,162,PM10
03-04-2022,Fatehabad,1,Moderate,136,PM10
05-04-2022,Fatehabad,1,Moderate,141,PM10
06-04-2022,Fatehabad,1,Moderate,153,O3
07-04-2022,Fatehabad,1,Moderate,144,PM10
10-04-2022,Fatehabad,1,Moderate,185,PM2.5
11-04-2022,Fatehabad,1,Moderate,178,PM2.5
12-04-2022,Fatehabad,1,Moderate,189,PM2.5
13-04-2022,Fatehabad,1,Moderate,186,PM2.5
14-04-2022,Fatehabad,1,Poor,244,PM2.5
15-04-2022,Fatehabad,1,Poor,217,PM10
16-04-2022,Fatehabad,1,Poor,212,PM2.5
17-04-2022,Fatehabad,1,Moderate,190,PM2.5
18-04-2022,Fatehabad,1,Poor,256,PM10
19-04-2022,Fatehabad,1,Poor,290,PM2.5
20-04-2022,Fatehabad,1,Poor,255,PM2.5
21-04-2022,Fatehabad,1,Poor,283,PM2.5
22-04-2022,Fatehabad,1,Poor,294,PM2.5
23-04-2022,Fatehabad,1,Moderate,115,PM10
24-04-2022,Fatehabad,1,Poor,230,PM2.5
26-04-2022,Fatehabad,1,Moderate,143,PM10
27-04-2022,Fatehabad,1,Poor,219,PM2.5
28-04-2022,Fatehabad,1,Poor,226,PM2.5
30-04-2022,Fatehabad,1,Poor,248,PM2.5
01-05-2022,Fatehabad,1,Poor,283,PM2.5
02-05-2022,Fatehabad,1,Poor,212,PM2.5
03-05-2022,Fatehabad,1,Poor,266,PM10
06-05-2022,Fatehabad,1,Moderate,197,PM10
07-05-2022,Fatehabad,1,Poor,224,PM2.5
09-05-2022,Fatehabad,1,Moderate,154,PM10
10-05-2022,Fatehabad,1,Moderate,148,PM10
11-05-2022,Fatehabad,1,Moderate,139,PM10
12-05-2022,Fatehabad,1,Moderate,164,PM10
13-05-2022,Fatehabad,1,Moderate,173,PM2.5
14-05-2022,Fatehabad,1,Moderate,172,PM2.5
15-05-2022,Fatehabad,1,Moderate,154,PM10
16-05-2022,Fatehabad,1,Poor,280,PM2.5
17-05-2022,Fatehabad,1,Poor,207,PM2.5
18-05-2022,Fatehabad,1,Poor,252,PM2.5
19-05-2022,Fatehabad,1,Poor,230,PM2.5
20-05-2022,Fatehabad,1,Very Poor,309,PM2.5
21-05-2022,Fatehabad,1,Very Poor,332,PM2.5
24-05-2022,Fatehabad,1,Satisfactory,57,PM10
25-05-2022,Fatehabad,1,Satisfactory,65,PM10
26-05-2022,Fatehabad,1,Satisfactory,68,PM10
28-05-2022,Fatehabad,1,Moderate,193,PM10
29-05-2022,Fatehabad,1,Poor,214,PM10
30-05-2022,Fatehabad,1,Poor,216,PM2.5
31-05-2022,Fatehabad,1,Poor,214,PM2.5
01-06-2022,Fatehabad,1,Moderate,178,PM2.5
02-06-2022,Fatehabad,1,Moderate,187,PM2.5
03-06-2022,Fatehabad,1,Moderate,156,PM10
04-06-2022,Fatehabad,1,Moderate,150,PM10
05-06-2022,Fatehabad,1,Moderate,174,PM10
06-06-2022,Fatehabad,1,Moderate,181,PM2.5
07-06-2022,Fatehabad,1,Poor,214,PM2.5
08-06-2022,Fatehabad,1,Very Poor,304,PM2.5
14-06-2022,Fatehabad,1,Very Poor,324,PM2.5
15-06-2022,Fatehabad,1,Satisfactory,72,O3
16-06-2022,Fatehabad,1,Moderate,145,PM2.5
17-06-2022,Fatehabad,1,Satisfactory,74,O3
18-06-2022,Fatehabad,1,Satisfactory,86,PM10
20-06-2022,Fatehabad,1,Moderate,103,PM10
21-06-2022,Fatehabad,1,Satisfactory,87,PM10
22-06-2022,Fatehabad,1,Satisfactory,86,PM10
23-06-2022,Fatehabad,1,Moderate,113,PM10
24-06-2022,Fatehabad,1,Moderate,161,PM10
25-06-2022,Fatehabad,1,Moderate,150,PM10
26-06-2022,Fatehabad,1,Moderate,141,PM10
27-06-2022,Fatehabad,1,Moderate,138,PM10
28-06-2022,Fatehabad,1,Moderate,132,PM10
29-06-2022,Fatehabad,1,Moderate,163,PM10
30-06-2022,Fatehabad,1,Moderate,192,O3
02-07-2022,Fatehabad,1,Satisfactory,78,O3
03-07-2022,Fatehabad,1,Moderate,111,CO
04-07-2022,Fatehabad,1,Satisfactory,59,PM10
05-07-2022,Fatehabad,1,Satisfactory,78,PM10
06-07-2022,Fatehabad,1,Satisfactory,93,PM10
07-07-2022,Fatehabad,1,Satisfactory,82,PM10
09-07-2022,Fatehabad,1,Satisfactory,81,PM10
10-07-2022,Fatehabad,1,Satisfactory,53,PM10
11-07-2022,Fatehabad,1,Satisfactory,56,PM10
12-07-2022,Fatehabad,1,Satisfactory,65,PM10
13-07-2022,Fatehabad,1,Satisfactory,71,PM10
14-07-2022,Fatehabad,1,Satisfactory,65,PM10
15-07-2022,Fatehabad,1,Good,42,PM10
16-07-2022,Fatehabad,1,Satisfactory,57,PM10
17-07-2022,Fatehabad,1,Satisfactory,52,PM10
18-07-2022,Fatehabad,1,Satisfactory,65,PM10
19-07-2022,Fatehabad,1,Satisfactory,83,PM10
20-07-2022,Fatehabad,1,Satisfactory,67,PM10
02-08-2022,Fatehabad,1,Satisfactory,63,PM10
03-08-2022,Fatehabad,1,Satisfactory,56,PM10
04-08-2022,Fatehabad,1,Satisfactory,62,PM10
05-08-2022,Fatehabad,1,Satisfactory,63,PM10
06-08-2022,Fatehabad,1,Satisfactory,55,PM10
07-08-2022,Fatehabad,1,Satisfactory,83,PM10
08-08-2022,Fatehabad,1,Satisfactory,74,PM10
09-08-2022,Fatehabad,1,Satisfactory,78,PM10
10-08-2022,Fatehabad,1,Satisfactory,59,PM10
11-08-2022,Fatehabad,1,Satisfactory,59,PM10
13-08-2022,Fatehabad,1,Satisfactory,55,PM10
14-08-2022,Fatehabad,1,Satisfactory,56,PM10
15-08-2022,Fatehabad,1,Good,43,PM10
16-08-2022,Fatehabad,1,Good,50,PM10
17-08-2022,Fatehabad,1,Good,46,PM10
18-08-2022,Fatehabad,1,Good,48,PM10
19-08-2022,Fatehabad,1,Good,49,PM10
20-08-2022,Fatehabad,1,Satisfactory,65,PM10
22-08-2022,Fatehabad,1,Satisfactory,81,PM10
23-08-2022,Fatehabad,1,Satisfactory,75,PM10
24-08-2022,Fatehabad,1,Good,49,PM10
25-08-2022,Fatehabad,1,Satisfactory,54,PM10
26-08-2022,Fatehabad,1,Satisfactory,62,PM10
29-08-2022,Fatehabad,1,Satisfactory,99,PM10
30-08-2022,Fatehabad,1,Satisfactory,91,PM10
01-09-2022,Fatehabad,1,Satisfactory,77,PM10
02-09-2022,Fatehabad,1,Satisfactory,83,PM10
06-09-2022,Fatehabad,1,Satisfactory,71,PM10
07-09-2022,Fatehabad,1,Satisfactory,80,PM10
09-09-2022,Fatehabad,1,Moderate,114,PM10
10-09-2022,Fatehabad,1,Moderate,119,PM10
11-09-2022,Fatehabad,1,Satisfactory,99,PM10
13-09-2022,Fatehabad,1,Satisfactory,67,PM10
14-09-2022,Fatehabad,1,Satisfactory,64,PM10
15-09-2022,Fatehabad,1,Satisfactory,58,PM10
16-09-2022,Fatehabad,1,Good,43,PM10
17-09-2022,Fatehabad,1,Satisfactory,58,PM10
18-09-2022,Fatehabad,1,Satisfactory,91,PM10
19-09-2022,Fatehabad,1,Moderate,113,PM10
20-09-2022,Fatehabad,1,Moderate,117,PM10
21-09-2022,Fatehabad,1,Satisfactory,95,PM10
23-09-2022,Fatehabad,1,Good,45,PM10
26-09-2022,Fatehabad,1,Good,41,PM10
27-09-2022,Fatehabad,1,Satisfactory,58,PM10
28-09-2022,Fatehabad,1,Satisfactory,68,PM10
29-09-2022,Fatehabad,1,Satisfactory,91,PM10
01-10-2022,Fatehabad,1,Satisfactory,99,PM10
02-10-2022,Fatehabad,1,Moderate,103,PM10
03-10-2022,Fatehabad,1,Moderate,102,PM10
04-10-2022,Fatehabad,1,Moderate,102,PM10
05-10-2022,Fatehabad,1,Moderate,107,PM10
06-10-2022,Fatehabad,1,Moderate,109,PM10
07-10-2022,Fatehabad,1,Satisfactory,76,PM10
08-10-2022,Fatehabad,1,Satisfactory,69,PM10
09-10-2022,Fatehabad,1,Satisfactory,60,PM10
10-10-2022,Fatehabad,1,Good,47,PM10
11-10-2022,Fatehabad,1,Good,43,PM10
12-10-2022,Fatehabad,1,Satisfactory,60,PM10
13-10-2022,Fatehabad,1,Moderate,102,PM10
14-10-2022,Fatehabad,1,Moderate,126,PM10
15-10-2022,Fatehabad,1,Moderate,148,PM2.5
16-10-2022,Fatehabad,1,Moderate,132,PM2.5
17-10-2022,Fatehabad,1,Poor,210,PM2.5
18-10-2022,Fatehabad,1,Moderate,164,PM2.5
19-10-2022,Fatehabad,1,Moderate,177,PM2.5
20-10-2022,Fatehabad,1,Moderate,186,PM2.5
21-10-2022,Fatehabad,1,Poor,215,PM2.5
22-10-2022,Fatehabad,1,Poor,220,PM2.5
23-10-2022,Fatehabad,1,Moderate,169,PM2.5
24-10-2022,Fatehabad,1,Moderate,195,PM2.5
25-10-2022,Fatehabad,1,Poor,263,PM2.5
26-10-2022,Fatehabad,1,Poor,253,PM2.5
28-10-2022,Fatehabad,1,Very Poor,302,PM2.5
29-10-2022,Fatehabad,1,Very Poor,361,PM2.5
31-10-2022,Fatehabad,1,Very Poor,343,PM2.5
01-11-2022,Fatehabad,1,Poor,254,PM2.5
02-11-2022,Fatehabad,1,Poor,276,PM2.5
03-11-2022,Fatehabad,1,Very Poor,313,PM2.5
04-11-2022,Fatehabad,1,Severe,402,PM2.5
05-11-2022,Fatehabad,1,Poor,268,PM2.5
06-11-2022,Fatehabad,1,Moderate,165,PM2.5
07-11-2022,Fatehabad,1,Moderate,153,PM2.5
08-11-2022,Fatehabad,1,Moderate,183,PM2.5
09-11-2022,Fatehabad,1,Very Poor,306,PM2.5
10-11-2022,Fatehabad,1,Poor,299,PM2.5
12-11-2022,Fatehabad,1,Poor,223,PM2.5
13-11-2022,Fatehabad,1,Very Poor,306,PM2.5
14-11-2022,Fatehabad,1,Poor,246,PM2.5
15-11-2022,Fatehabad,1,Moderate,170,PM2.5
16-11-2022,Fatehabad,1,Moderate,183,PM2.5
17-11-2022,Fatehabad,1,Poor,203,PM2.5
18-11-2022,Fatehabad,1,Poor,207,PM2.5
19-11-2022,Fatehabad,1,Poor,224,PM2.5
20-11-2022,Fatehabad,1,Poor,232,PM2.5
21-11-2022,Fatehabad,1,Poor,263,PM2.5
23-11-2022,Fatehabad,1,Poor,224,PM2.5
24-11-2022,Fatehabad,1,Poor,214,PM2.5
25-11-2022,Fatehabad,1,Poor,243,PM2.5
26-11-2022,Fatehabad,1,Poor,207,PM2.5
27-11-2022,Fatehabad,1,Poor,230,PM2.5
28-11-2022,Fatehabad,1,Poor,235,PM2.5
29-11-2022,Fatehabad,1,Poor,246,PM2.5
30-11-2022,Fatehabad,1,Poor,209,PM2.5
01-12-2022,Fatehabad,1,Poor,223,PM2.5
02-12-2022,Fatehabad,1,Poor,226,PM2.5
03-12-2022,Fatehabad,1,Poor,221,PM2.5
04-12-2022,Fatehabad,1,Poor,249,PM2.5
06-12-2022,Fatehabad,1,Moderate,178,PM2.5
07-12-2022,Fatehabad,1,Moderate,170,PM2.5
08-12-2022,Fatehabad,1,Moderate,200,PM2.5
09-12-2022,Fatehabad,1,Moderate,171,PM10
10-12-2022,Fatehabad,1,Moderate,145,PM2.5
11-12-2022,Fatehabad,1,Moderate,103,PM10
12-12-2022,Fatehabad,1,Moderate,107,PM10
13-12-2022,Fatehabad,1,Moderate,114,PM10
14-12-2022,Fatehabad,1,Satisfactory,90,PM10
15-12-2022,Fatehabad,1,Satisfactory,93,PM10
16-12-2022,Fatehabad,1,Moderate,119,PM10
17-12-2022,Fatehabad,1,Moderate,105,PM10
18-12-2022,Fatehabad,1,Moderate,168,PM2.5
19-12-2022,Fatehabad,1,Poor,208,PM2.5
20-12-2022,Fatehabad,1,Moderate,138,PM2.5
21-12-2022,Fatehabad,1,Moderate,143,PM2.5
22-12-2022,Fatehabad,1,Moderate,156,PM2.5
23-12-2022,Fatehabad,1,Moderate,137,PM2.5
24-12-2022,Fatehabad,1,Satisfactory,81,PM10
25-12-2022,Fatehabad,1,Moderate,173,PM2.5
26-12-2022,Fatehabad,1,Moderate,142,PM2.5
27-12-2022,Fatehabad,1,Poor,241,PM2.5
28-12-2022,Fatehabad,1,Very Poor,307,PM2.5
30-12-2022,Fatehabad,1,Very Poor,348,PM2.5
31-12-2022,Fatehabad,1,Moderate,174,PM2.5
01-01-2023,Fatehabad,1,Moderate,138,PM2.5
02-01-2023,Fatehabad,1,Moderate,164,PM2.5
03-01-2023,Fatehabad,1,Satisfactory,88,PM2.5
05-01-2023,Fatehabad,1,Poor,221,PM2.5
08-01-2023,Fatehabad,1,Moderate,124,PM2.5
09-01-2023,Fatehabad,1,Moderate,143,PM2.5
10-01-2023,Fatehabad,1,Moderate,127,PM2.5
11-01-2023,Fatehabad,1,Satisfactory,83,PM10
12-01-2023,Fatehabad,1,Moderate,197,PM2.5
13-01-2023,Fatehabad,1,Moderate,183,PM2.5
14-01-2023,Fatehabad,1,Moderate,157,PM2.5
15-01-2023,Fatehabad,1,Moderate,120,PM10
17-01-2023,Fatehabad,1,Moderate,132,PM10
19-01-2023,Fatehabad,1,Poor,244,PM2.5
21-01-2023,Fatehabad,1,Moderate,158,PM2.5
22-01-2023,Fatehabad,1,Satisfactory,99,PM2.5
23-01-2023,Fatehabad,1,Moderate,131,PM2.5
25-01-2023,Fatehabad,1,Poor,214,PM10
27-01-2023,Fatehabad,1,Moderate,120,PM10
28-01-2023,Fatehabad,1,Moderate,199,PM2.5
29-01-2023,Fatehabad,1,Poor,289,PM2.5
30-01-2023,Fatehabad,1,Moderate,154,PM10
31-01-2023,Fatehabad,1,Moderate,154,PM10
01-02-2023,Fatehabad,1,Moderate,153,PM10
02-02-2023,Fatehabad,1,Moderate,154,PM10
11-02-2023,Fatehabad,1,Moderate,157,PM2.5
12-02-2023,Fatehabad,1,Moderate,154,PM10
13-02-2023,Fatehabad,1,Moderate,153,PM10
14-02-2023,Fatehabad,1,Moderate,154,PM10
15-02-2023,Fatehabad,1,Moderate,153,PM10
16-02-2023,Fatehabad,1,Poor,205,PM2.5
17-02-2023,Fatehabad,1,Poor,249,PM2.5
18-02-2023,Fatehabad,1,Poor,239,PM2.5
19-02-2023,Fatehabad,1,Moderate,175,PM2.5
20-02-2023,Fatehabad,1,Moderate,187,PM2.5
21-02-2023,Fatehabad,1,Moderate,192,PM2.5
27-02-2023,Fatehabad,1,Moderate,153,PM10
28-02-2023,Fatehabad,1,Moderate,154,PM10
02-03-2023,Fatehabad,1,Moderate,154,PM10
03-03-2023,Fatehabad,1,Moderate,153,PM10
04-03-2023,Fatehabad,1,Moderate,153,PM10
05-03-2023,Fatehabad,1,Moderate,153,PM10
06-03-2023,Fatehabad,1,Moderate,153,PM10
08-03-2023,Fatehabad,1,Moderate,152,PM10
09-03-2023,Fatehabad,1,Moderate,154,PM10
12-03-2023,Fatehabad,1,Moderate,154,PM10
13-03-2023,Fatehabad,1,Moderate,153,PM10
14-03-2023,Fatehabad,1,Moderate,182,PM2.5
15-03-2023,Fatehabad,1,Moderate,123,PM2.5
16-03-2023,Fatehabad,1,Moderate,154,PM10
17-03-2023,Fatehabad,1,Moderate,153,PM10
18-03-2023,Fatehabad,1,Moderate,152,PM10
23-03-2023,Fatehabad,1,Moderate,154,PM10
21-04-2023,Fatehabad,1,Moderate,153,PM10
23-04-2023,Fatehabad,1,Moderate,153,PM10
24-04-2023,Fatehabad,1,Moderate,154,PM10
25-04-2023,Fatehabad,1,Moderate,153,PM10
26-04-2023,Fatehabad,1,Moderate,153,PM10
27-04-2023,Fatehabad,1,Moderate,155,PM10
28-04-2023,Fatehabad,1,Moderate,154,PM10
29-04-2023,Fatehabad,1,Moderate,152,PM10
30-04-2023,Fatehabad,1,Moderate,153,PM10
01-05-2023,Fatehabad,1,Moderate,154,PM10
02-05-2023,Fatehabad,1,Moderate,153,PM10
03-05-2023,Fatehabad,1,Moderate,153,PM10
04-05-2023,Fatehabad,1,Moderate,154,PM10
05-05-2023,Fatehabad,1,Moderate,152,PM10
09-05-2023,Fatehabad,1,Satisfactory,94,O3
10-05-2023,Fatehabad,1,Satisfactory,95,O3
11-05-2023,Fatehabad,1,Satisfactory,95,O3
12-05-2023,Fatehabad,1,Satisfactory,99,O3
13-05-2023,Fatehabad,1,Moderate,123,PM2.5
15-05-2023,Fatehabad,1,Satisfactory,94,O3
16-05-2023,Fatehabad,1,Satisfactory,93,O3
17-05-2023,Fatehabad,1,Satisfactory,94,O3
20-05-2023,Fatehabad,1,Moderate,177,O3
21-05-2023,Fatehabad,1,Moderate,176,O3
22-05-2023,Fatehabad,1,Moderate,138,O3
23-05-2023,Fatehabad,1,Moderate,151,O3
24-05-2023,Fatehabad,1,Satisfactory,98,O3
29-05-2023,Fatehabad,1,Moderate,156,PM10
30-05-2023,Fatehabad,1,Poor,218,O3
31-05-2023,Fatehabad,1,Moderate,151,O3
03-06-2023,Fatehabad,1,Poor,209,O3
04-06-2023,Fatehabad,1,Poor,241,O3
05-06-2023,Fatehabad,1,Moderate,182,O3
06-06-2023,Fatehabad,1,Poor,240,O3
07-06-2023,Fatehabad,1,Moderate,193,O3
08-06-2023,Fatehabad,1,Moderate,188,O3
09-06-2023,Fatehabad,1,Moderate,180,O3
10-06-2023,Fatehabad,1,Moderate,140,PM10
15-06-2023,Fatehabad,1,Moderate,158,O3
16-06-2023,Fatehabad,1,Moderate,154,O3
20-06-2023,Fatehabad,1,Poor,213,O3
21-06-2023,Fatehabad,1,Moderate,146,O3
27-06-2023,Fatehabad,1,Moderate,191,O3
28-06-2023,Fatehabad,1,Moderate,139,PM10
29-06-2023,Fatehabad,1,Moderate,140,PM10
30-06-2023,Fatehabad,1,Moderate,154,O3
01-07-2023,Fatehabad,1,Moderate,162,O3
02-07-2023,Fatehabad,1,Moderate,178,O3
03-07-2023,Fatehabad,1,Moderate,191,O3
04-07-2023,Fatehabad,1,Moderate,140,PM10
05-07-2023,Fatehabad,1,Moderate,140,PM10
06-07-2023,Fatehabad,1,Moderate,140,PM10
07-07-2023,Fatehabad,1,Moderate,192,O3
08-07-2023,Fatehabad,1,Moderate,122,O3
10-07-2023,Fatehabad,1,Moderate,125,O3
11-07-2023,Fatehabad,1,Moderate,155,O3
12-07-2023,Fatehabad,1,Moderate,136,O3
13-07-2023,Fatehabad,1,Moderate,136,O3
14-07-2023,Fatehabad,1,Moderate,168,O3
15-07-2023,Fatehabad,1,Moderate,137,O3
16-07-2023,Fatehabad,1,Moderate,103,O3
17-07-2023,Fatehabad,1,Moderate,117,O3
18-07-2023,Fatehabad,1,Moderate,109,O3
19-07-2023,Fatehabad,1,Moderate,112,O3
20-07-2023,Fatehabad,1,Moderate,160,O3
21-07-2023,Fatehabad,1,Moderate,127,O3
22-07-2023,Fatehabad,1,Moderate,116,O3
23-07-2023,Fatehabad,1,Moderate,117,O3
24-07-2023,Fatehabad,1,Moderate,156,O3
25-07-2023,Fatehabad,1,Moderate,136,O3
26-07-2023,Fatehabad,1,Moderate,115,O3
27-07-2023,Fatehabad,1,Moderate,161,O3
28-07-2023,Fatehabad,1,Moderate,118,O3
29-07-2023,Fatehabad,1,Moderate,114,O3
30-07-2023,Fatehabad,1,Moderate,125,O3
31-07-2023,Fatehabad,1,Moderate,124,O3
01-08-2023,Fatehabad,1,Moderate,124,O3
02-08-2023,Fatehabad,1,Moderate,110,O3
03-08-2023,Fatehabad,1,Moderate,119,O3
04-08-2023,Fatehabad,1,Moderate,118,O3
05-08-2023,Fatehabad,1,Moderate,115,O3
06-08-2023,Fatehabad,1,Moderate,115,O3
07-08-2023,Fatehabad,1,Moderate,121,O3
08-08-2023,Fatehabad,1,Moderate,117,O3
09-08-2023,Fatehabad,1,Moderate,120,O3
10-08-2023,Fatehabad,1,Moderate,123,O3
11-08-2023,Fatehabad,1,Moderate,130,O3
12-08-2023,Fatehabad,1,Moderate,127,O3
13-08-2023,Fatehabad,1,Moderate,119,O3
14-08-2023,Fatehabad,1,Moderate,119,O3
15-08-2023,Fatehabad,1,Moderate,120,O3
16-08-2023,Fatehabad,1,Moderate,120,O3
17-08-2023,Fatehabad,1,Moderate,154,O3
19-08-2023,Fatehabad,1,Moderate,124,O3
20-08-2023,Fatehabad,1,Moderate,158,O3
21-08-2023,Fatehabad,1,Moderate,165,O3
22-08-2023,Fatehabad,1,Moderate,158,O3
23-08-2023,Fatehabad,1,Moderate,122,O3
24-08-2023,Fatehabad,1,Moderate,118,O3
25-08-2023,Fatehabad,1,Moderate,108,O3
26-08-2023,Fatehabad,1,Moderate,117,O3
27-08-2023,Fatehabad,1,Moderate,115,O3
28-08-2023,Fatehabad,1,Moderate,109,O3
29-08-2023,Fatehabad,1,Moderate,104,O3
30-08-2023,Fatehabad,1,Moderate,104,O3
31-08-2023,Fatehabad,1,Moderate,104,O3
01-09-2023,Fatehabad,1,Moderate,104,O3
02-09-2023,Fatehabad,1,Moderate,107,O3
03-09-2023,Fatehabad,1,Moderate,115,O3
04-09-2023,Fatehabad,1,Moderate,120,O3
05-09-2023,Fatehabad,1,Moderate,137,O3
06-09-2023,Fatehabad,1,Moderate,165,O3
07-09-2023,Fatehabad,1,Satisfactory,100,O3
09-09-2023,Fatehabad,1,Satisfactory,81,PM10
10-09-2023,Fatehabad,1,Satisfactory,79,PM10
11-09-2023,Fatehabad,1,Satisfactory,79,PM10
13-09-2023,Fatehabad,1,Moderate,105,O3
14-09-2023,Fatehabad,1,Moderate,166,O3
15-09-2023,Fatehabad,1,Moderate,132,O3
16-09-2023,Fatehabad,1,Moderate,116,O3
17-09-2023,Fatehabad,1,Moderate,133,O3
18-09-2023,Fatehabad,1,Moderate,174,O3
19-09-2023,Fatehabad,1,Moderate,183,O3
20-09-2023,Fatehabad,1,Moderate,181,O3
21-09-2023,Fatehabad,1,Moderate,154,O3
23-09-2023,Fatehabad,1,Moderate,182,O3
24-09-2023,Fatehabad,1,Moderate,180,O3
25-09-2023,Fatehabad,1,Moderate,158,O3
26-09-2023,Fatehabad,1,Moderate,170,O3
27-09-2023,Fatehabad,1,Poor,236,O3
28-09-2023,Fatehabad,1,Moderate,166,O3
29-09-2023,Fatehabad,1,Moderate,126,O3
30-09-2023,Fatehabad,1,Moderate,107,PM2.5
01-10-2023,Fatehabad,1,Moderate,157,O3
02-10-2023,Fatehabad,1,Moderate,153,O3
03-10-2023,Fatehabad,1,Moderate,154,O3
04-10-2023,Fatehabad,1,Moderate,174,O3
06-10-2023,Fatehabad,1,Moderate,179,PM2.5
07-10-2023,Fatehabad,1,Moderate,131,PM2.5
09-10-2023,Fatehabad,1,Moderate,151,O3
11-10-2023,Fatehabad,1,Moderate,179,O3
12-10-2023,Fatehabad,1,Moderate,177,O3
13-10-2023,Fatehabad,1,Moderate,190,PM2.5
14-10-2023,Fatehabad,1,Moderate,166,PM2.5
15-10-2023,Fatehabad,1,Moderate,101,O3
16-10-2023,Fatehabad,1,Satisfactory,62,O3
17-10-2023,Fatehabad,1,Satisfactory,69,O3
18-10-2023,Fatehabad,1,Satisfactory,79,O3
19-10-2023,Fatehabad,1,Satisfactory,95,O3
20-10-2023,Fatehabad,1,Satisfactory,99,O3
21-10-2023,Fatehabad,1,Moderate,169,O3
22-10-2023,Fatehabad,1,Moderate,111,O3
24-10-2023,Fatehabad,1,Poor,207,O3
25-10-2023,Fatehabad,1,Moderate,176,O3
26-10-2023,Fatehabad,1,Moderate,113,O3
27-10-2023,Fatehabad,1,Moderate,157,O3
28-10-2023,Fatehabad,1,Moderate,160,O3
29-10-2023,Fatehabad,1,Poor,214,PM2.5
30-10-2023,Fatehabad,1,Moderate,157,PM2.5
31-10-2023,Fatehabad,1,Moderate,184,PM2.5
01-11-2023,Fatehabad,1,Severe,413,PM2.5
02-11-2023,Fatehabad,1,Severe,423,PM2.5
03-11-2023,Fatehabad,1,Severe,432,PM2.5
04-11-2023,Fatehabad,1,Severe,466,PM2.5
05-11-2023,Fatehabad,1,Severe,442,PM2.5
06-11-2023,Fatehabad,1,Severe,422,PM2.5
07-11-2023,Fatehabad,1,Severe,421,PM2.5
08-11-2023,Fatehabad,1,Severe,451,PM2.5
09-11-2023,Fatehabad,1,Severe,413,PM2.5
10-11-2023,Fatehabad,1,Poor,225,PM2.5
11-11-2023,Fatehabad,1,Satisfactory,68,PM2.5
12-11-2023,Fatehabad,1,Moderate,187,PM2.5
13-11-2023,Fatehabad,1,Very Poor,322,PM2.5
14-11-2023,Fatehabad,1,Very Poor,305,PM2.5
15-11-2023,Fatehabad,1,Very Poor,352,PM2.5
16-11-2023,Fatehabad,1,Very Poor,328,PM2.5
17-11-2023,Fatehabad,1,Very Poor,368,PM2.5
18-11-2023,Fatehabad,1,Very Poor,366,PM2.5
19-11-2023,Fatehabad,1,Very Poor,355,PM2.5
20-11-2023,Fatehabad,1,Very Poor,328,PM2.5
21-11-2023,Fatehabad,1,Very Poor,338,PM2.5
22-11-2023,Fatehabad,1,Very Poor,355,PM2.5
23-11-2023,Fatehabad,1,Very Poor,346,PM2.5
24-11-2023,Fatehabad,1,Poor,287,PM2.5
25-11-2023,Fatehabad,1,Very Poor,304,PM2.5
26-11-2023,Fatehabad,1,Poor,297,PM2.5
27-11-2023,Fatehabad,1,Very Poor,320,PM2.5
28-11-2023,Fatehabad,1,Moderate,180,PM2.5
30-11-2023,Fatehabad,1,Very Poor,305,PM2.5
01-12-2023,Fatehabad,1,Moderate,156,PM2.5
02-12-2023,Fatehabad,1,Moderate,170,PM2.5
03-12-2023,Fatehabad,1,Moderate,182,PM2.5
04-12-2023,Fatehabad,1,Moderate,180,PM2.5
05-12-2023,Fatehabad,1,Moderate,164,PM2.5
06-12-2023,Fatehabad,1,Moderate,161,PM2.5
07-12-2023,Fatehabad,1,Moderate,121,PM2.5
08-12-2023,Fatehabad,1,Moderate,189,PM2.5
09-12-2023,Fatehabad,1,Moderate,165,PM2.5
10-12-2023,Fatehabad,1,Moderate,145,PM2.5
11-12-2023,Fatehabad,1,Moderate,160,PM2.5
12-12-2023,Fatehabad,1,Moderate,149,PM2.5
13-12-2023,Fatehabad,1,Poor,257,PM2.5
14-12-2023,Fatehabad,1,Moderate,174,PM2.5
15-12-2023,Fatehabad,1,Poor,235,PM2.5
16-12-2023,Fatehabad,1,Moderate,184,PM2.5
18-12-2023,Fatehabad,1,Poor,293,PM2.5
19-12-2023,Fatehabad,1,Moderate,193,PM2.5
20-12-2023,Fatehabad,1,Moderate,183,PM2.5
21-12-2023,Fatehabad,1,Poor,246,PM2.5
22-12-2023,Fatehabad,1,Moderate,186,PM2.5
23-12-2023,Fatehabad,1,Poor,238,PM2.5
24-12-2023,Fatehabad,1,Poor,299,PM2.5
26-12-2023,Fatehabad,1,Poor,218,PM2.5
27-12-2023,Fatehabad,1,Moderate,173,PM2.5
28-12-2023,Fatehabad,1,Moderate,155,PM2.5
29-12-2023,Fatehabad,1,Moderate,149,PM2.5
30-12-2023,Fatehabad,1,Poor,250,PM2.5
31-12-2023,Fatehabad,1,Poor,223,PM2.5
