date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
18-04-2020,Agra,1,Satisfactory,72,PM2.5
19-04-2020,Agra,1,Satisfactory,58,NO2
20-04-2020,Agra,1,Moderate,130,PM2.5
21-04-2020,Agra,1,Moderate,114,PM2.5
22-04-2020,Agra,1,Moderate,117,PM2.5
23-04-2020,Agra,1,Moderate,111,PM2.5
24-04-2020,Agra,1,Satisfactory,100,PM2.5
25-04-2020,Agra,1,Satisfactory,92,PM2.5
26-04-2020,Agra,1,Satisfactory,83,PM2.5
27-04-2020,Agra,1,Satisfactory,66,PM2.5
28-04-2020,Agra,1,Satisfactory,75,PM2.5
29-04-2020,Agra,1,Satisfactory,91,PM2.5
30-04-2020,Agra,1,Satisfactory,95,PM2.5
01-05-2020,Agra,1,Satisfactory,94,PM2.5
02-05-2020,Agra,1,Satisfactory,54,PM2.5
03-05-2020,Agra,1,Satisfactory,61,PM2.5
04-05-2020,Agra,1,Good,49,SO2
05-05-2020,Agra,1,Satisfactory,70,PM2.5
06-05-2020,Agra,1,Satisfactory,59,PM2.5
07-05-2020,Agra,1,Satisfactory,60,PM2.5
08-05-2020,Agra,1,Satisfactory,58,PM2.5
09-05-2020,Agra,1,Moderate,109,O3
10-05-2020,Agra,1,Satisfactory,98,PM2.5
11-05-2020,Agra,1,Satisfactory,62,PM2.5
12-05-2020,Agra,1,Satisfactory,60,PM2.5
13-05-2020,Agra,1,Satisfactory,83,PM2.5
14-05-2020,Agra,1,Satisfactory,77,PM2.5
15-05-2020,Agra,1,Satisfactory,81,PM2.5
16-05-2020,Agra,1,Satisfactory,82,PM2.5
17-05-2020,Agra,1,Moderate,124,PM2.5
18-05-2020,Agra,1,Moderate,141,PM2.5
19-05-2020,Agra,1,Moderate,131,PM2.5
20-05-2020,Agra,1,Satisfactory,95,PM2.5
21-05-2020,Agra,1,Moderate,128,PM2.5
22-05-2020,Agra,1,Moderate,147,PM2.5
23-05-2020,Agra,1,Moderate,155,PM2.5
24-05-2020,Agra,1,Moderate,169,PM2.5
25-05-2020,Agra,1,Moderate,130,PM2.5
26-05-2020,Agra,1,Moderate,106,PM2.5
27-05-2020,Agra,1,Moderate,127,PM2.5
28-05-2020,Agra,1,Moderate,146,PM2.5
29-05-2020,Agra,1,Satisfactory,85,O3
31-05-2020,Agra,1,Satisfactory,56,PM2.5
01-06-2020,Agra,1,Satisfactory,85,CO
02-06-2020,Agra,1,Satisfactory,72,CO
03-06-2020,Agra,1,Satisfactory,69,PM2.5
04-06-2020,Agra,1,Satisfactory,66,PM2.5
05-06-2020,Agra,1,Good,47,PM2.5
06-06-2020,Agra,1,Satisfactory,67,CO
07-06-2020,Agra,1,Satisfactory,69,PM2.5
08-06-2020,Agra,1,Satisfactory,81,CO
09-06-2020,Agra,1,Moderate,110,CO
10-06-2020,Agra,1,Moderate,139,PM2.5
11-06-2020,Agra,1,Moderate,151,O3
12-06-2020,Agra,1,Moderate,170,CO
13-06-2020,Agra,1,Satisfactory,97,PM2.5
14-06-2020,Agra,1,Satisfactory,72,PM2.5
15-06-2020,Agra,1,Moderate,150,CO
16-06-2020,Agra,1,Satisfactory,78,O3
17-06-2020,Agra,1,Satisfactory,84,CO
18-06-2020,Agra,1,Satisfactory,62,PM2.5
19-06-2020,Agra,1,Satisfactory,100,PM2.5
20-06-2020,Agra,1,Moderate,120,PM2.5
21-06-2020,Agra,1,Satisfactory,96,PM2.5
22-06-2020,Agra,1,Moderate,120,CO
23-06-2020,Agra,1,Satisfactory,55,PM2.5
24-06-2020,Agra,1,Moderate,114,CO
25-06-2020,Agra,1,Satisfactory,100,CO
26-06-2020,Agra,1,Moderate,103,CO
27-06-2020,Agra,1,Moderate,152,CO
28-06-2020,Agra,1,Moderate,115,CO
29-06-2020,Agra,1,Moderate,112,PM2.5
30-06-2020,Agra,1,Moderate,121,CO
01-07-2020,Agra,1,Moderate,156,CO
02-07-2020,Agra,1,Moderate,125,CO
03-07-2020,Agra,1,Moderate,101,PM2.5
04-07-2020,Agra,1,Moderate,112,CO
05-07-2020,Agra,1,Moderate,101,CO
06-07-2020,Agra,1,Satisfactory,75,PM2.5
07-07-2020,Agra,1,Satisfactory,53,SO2
08-07-2020,Agra,1,Satisfactory,79,CO
09-07-2020,Agra,1,Satisfactory,78,CO
10-07-2020,Agra,1,Satisfactory,86,CO
11-07-2020,Agra,1,Good,40,PM2.5
14-07-2020,Agra,1,Satisfactory,93,CO
15-07-2020,Agra,1,Satisfactory,98,PM2.5
16-07-2020,Agra,1,Satisfactory,79,CO
17-07-2020,Agra,1,Satisfactory,64,CO
18-07-2020,Agra,1,Satisfactory,83,CO
19-07-2020,Agra,1,Satisfactory,57,PM2.5
20-07-2020,Agra,1,Satisfactory,65,CO
21-07-2020,Agra,1,Satisfactory,95,CO
22-07-2020,Agra,1,Satisfactory,58,CO
23-07-2020,Agra,1,Satisfactory,53,CO
24-07-2020,Agra,1,Satisfactory,64,CO
28-07-2020,Agra,1,Good,45,CO
29-07-2020,Agra,1,Good,37,PM2.5
30-07-2020,Agra,1,Satisfactory,86,CO
31-07-2020,Agra,1,Moderate,110,CO
01-08-2020,Agra,1,Satisfactory,85,CO
02-08-2020,Agra,1,Moderate,108,CO
03-08-2020,Agra,1,Moderate,123,CO
04-08-2020,Agra,1,Moderate,130,CO
05-08-2020,Agra,1,Moderate,136,CO
06-08-2020,Agra,1,Satisfactory,79,CO
07-08-2020,Agra,1,Good,39,PM2.5
08-08-2020,Agra,1,Satisfactory,66,CO
09-08-2020,Agra,1,Satisfactory,69,CO
10-08-2020,Agra,1,Satisfactory,98,CO
11-08-2020,Agra,1,Satisfactory,57,CO
12-08-2020,Agra,1,Good,45,CO
13-08-2020,Agra,1,Good,31,CO
14-08-2020,Agra,1,Moderate,108,CO
15-08-2020,Agra,1,Satisfactory,82,CO
16-08-2020,Agra,1,Moderate,123,CO
17-08-2020,Agra,1,Satisfactory,88,CO
18-08-2020,Agra,1,Satisfactory,80,CO
19-08-2020,Agra,1,Satisfactory,94,CO
20-08-2020,Agra,1,Satisfactory,72,CO
21-08-2020,Agra,1,Good,40,SO2
22-08-2020,Agra,1,Satisfactory,61,CO
23-08-2020,Agra,1,Satisfactory,93,CO
24-08-2020,Agra,1,Good,24,PM2.5
25-08-2020,Agra,1,Good,50,CO
27-08-2020,Agra,1,Good,45,PM2.5
28-08-2020,Agra,1,Satisfactory,53,PM2.5
29-08-2020,Agra,1,Good,39,SO2
30-08-2020,Agra,1,Satisfactory,72,CO
31-08-2020,Agra,1,Satisfactory,90,CO
01-09-2020,Agra,1,Satisfactory,52,CO
02-09-2020,Agra,1,Moderate,123,CO
03-09-2020,Agra,1,Moderate,168,CO
04-09-2020,Agra,1,Satisfactory,94,CO
06-09-2020,Agra,1,Satisfactory,96,CO
07-09-2020,Agra,1,Moderate,122,CO
08-09-2020,Agra,1,Moderate,101,CO
09-09-2020,Agra,1,Satisfactory,95,PM2.5
10-09-2020,Agra,1,Moderate,150,PM2.5
11-09-2020,Agra,1,Moderate,185,PM2.5
12-09-2020,Agra,1,Moderate,168,PM2.5
13-09-2020,Agra,1,Moderate,180,PM2.5
14-09-2020,Agra,1,Moderate,166,PM2.5
15-09-2020,Agra,1,Moderate,194,PM2.5
16-09-2020,Agra,1,Poor,229,PM2.5
17-09-2020,Agra,1,Moderate,193,PM2.5
18-09-2020,Agra,1,Moderate,133,PM2.5
19-09-2020,Agra,1,Moderate,112,PM2.5
20-09-2020,Agra,1,Moderate,197,PM2.5
21-09-2020,Agra,1,Poor,223,PM2.5
22-09-2020,Agra,1,Satisfactory,96,CO
23-09-2020,Agra,1,Satisfactory,93,CO
24-09-2020,Agra,1,Good,49,SO2
25-09-2020,Agra,1,Satisfactory,54,PM2.5
26-09-2020,Agra,1,Moderate,191,PM2.5
27-09-2020,Agra,1,Satisfactory,67,PM2.5
28-09-2020,Agra,1,Moderate,140,PM2.5
29-09-2020,Agra,1,Moderate,192,PM2.5
30-09-2020,Agra,1,Moderate,173,PM2.5
01-10-2020,Agra,1,Moderate,152,PM2.5
02-10-2020,Agra,1,Moderate,172,PM2.5
03-10-2020,Agra,1,Moderate,200,PM2.5
04-10-2020,Agra,1,Poor,228,PM2.5
05-10-2020,Agra,1,Moderate,190,PM2.5
06-10-2020,Agra,1,Moderate,167,PM2.5
07-10-2020,Agra,1,Poor,209,PM2.5
08-10-2020,Agra,1,Poor,272,O3
09-10-2020,Agra,1,Poor,261,PM2.5
10-10-2020,Agra,1,Poor,255,PM2.5
11-10-2020,Agra,1,Poor,242,PM2.5
12-10-2020,Agra,1,Poor,283,PM2.5
13-10-2020,Agra,1,Poor,281,PM2.5
14-10-2020,Agra,1,Poor,207,PM2.5
15-10-2020,Agra,1,Poor,211,PM2.5
16-10-2020,Agra,1,Poor,252,PM2.5
17-10-2020,Agra,1,Poor,281,PM2.5
18-10-2020,Agra,1,Poor,288,PM2.5
19-10-2020,Agra,1,Poor,273,PM2.5
20-10-2020,Agra,1,Poor,257,PM2.5
21-10-2020,Agra,1,Poor,268,PM2.5
22-10-2020,Agra,1,Poor,264,PM2.5
23-10-2020,Agra,1,Poor,291,PM2.5
24-10-2020,Agra,1,Poor,283,PM2.5
25-10-2020,Agra,1,Very Poor,309,PM2.5
26-10-2020,Agra,1,Poor,285,PM2.5
27-10-2020,Agra,1,Poor,294,PM2.5
28-10-2020,Agra,1,Very Poor,308,PM2.5
29-10-2020,Agra,1,Very Poor,338,PM2.5
30-10-2020,Agra,1,Very Poor,346,PM2.5
31-10-2020,Agra,1,Very Poor,332,PM2.5
01-11-2020,Agra,1,Very Poor,339,PM2.5
02-11-2020,Agra,1,Poor,271,PM2.5
03-11-2020,Agra,1,Poor,264,PM2.5
04-11-2020,Agra,1,Poor,276,PM2.5
05-11-2020,Agra,1,Very Poor,373,PM2.5
06-11-2020,Agra,1,Very Poor,399,PM2.5
07-11-2020,Agra,1,Severe,417,PM2.5
08-11-2020,Agra,1,Severe,458,PM2.5
09-11-2020,Agra,1,Severe,474,PM2.5
10-11-2020,Agra,1,Severe,415,PM2.5
11-11-2020,Agra,1,Very Poor,330,PM2.5
12-11-2020,Agra,1,Very Poor,309,PM2.5
13-11-2020,Agra,1,Poor,274,PM2.5
14-11-2020,Agra,1,Very Poor,319,PM2.5
15-11-2020,Agra,1,Very Poor,347,PM2.5
16-11-2020,Agra,1,Moderate,148,PM2.5
17-11-2020,Agra,1,Moderate,141,PM2.5
18-11-2020,Agra,1,Poor,218,PM2.5
19-11-2020,Agra,1,Poor,253,PM2.5
20-11-2020,Agra,1,Very Poor,302,PM2.5
21-11-2020,Agra,1,Poor,222,PM2.5
22-11-2020,Agra,1,Moderate,171,PM2.5
23-11-2020,Agra,1,Very Poor,310,PM2.5
25-11-2020,Agra,1,Very Poor,317,PM2.5
26-11-2020,Agra,1,Very Poor,318,PM2.5
27-11-2020,Agra,1,Poor,229,PM2.5
28-11-2020,Agra,1,Moderate,155,PM2.5
29-11-2020,Agra,1,Poor,244,PM2.5
01-12-2020,Agra,1,Very Poor,317,PM2.5
02-12-2020,Agra,1,Very Poor,347,PM2.5
03-12-2020,Agra,1,Very Poor,331,PM2.5
04-12-2020,Agra,1,Very Poor,361,PM2.5
05-12-2020,Agra,1,Very Poor,333,PM2.5
06-12-2020,Agra,1,Very Poor,339,PM2.5
07-12-2020,Agra,1,Very Poor,353,PM2.5
08-12-2020,Agra,1,Very Poor,384,PM2.5
09-12-2020,Agra,1,Very Poor,400,PM2.5
10-12-2020,Agra,1,Very Poor,357,PM2.5
11-12-2020,Agra,1,Very Poor,355,PM2.5
12-12-2020,Agra,1,Moderate,178,PM2.5
13-12-2020,Agra,1,Poor,280,PM2.5
14-12-2020,Agra,1,Moderate,158,PM2.5
15-12-2020,Agra,1,Poor,241,PM2.5
16-12-2020,Agra,1,Poor,280,PM2.5
17-12-2020,Agra,1,Poor,238,PM2.5
18-12-2020,Agra,1,Moderate,149,PM2.5
19-12-2020,Agra,1,Moderate,199,PM2.5
20-12-2020,Agra,1,Poor,231,PM2.5
21-12-2020,Agra,1,Poor,286,PM2.5
22-12-2020,Agra,1,Very Poor,364,PM2.5
23-12-2020,Agra,1,Severe,408,PM2.5
24-12-2020,Agra,1,Very Poor,398,PM2.5
25-12-2020,Agra,1,Very Poor,352,PM2.5
26-12-2020,Agra,1,Very Poor,309,PM2.5
27-12-2020,Agra,1,Very Poor,319,PM2.5
28-12-2020,Agra,1,Poor,254,PM2.5
29-12-2020,Agra,1,Poor,288,PM2.5
30-12-2020,Agra,1,Poor,264,PM2.5
31-12-2020,Agra,1,Very Poor,310,PM2.5
01-01-2021,Agra,1,Very Poor,384,PM2.5
02-01-2021,Agra,1,Very Poor,356,PM2.5
03-01-2021,Agra,1,Very Poor,334,PM2.5
04-01-2021,Agra,1,Moderate,114,PM2.5
05-01-2021,Agra,1,Moderate,154,PM2.5
06-01-2021,Agra,1,Poor,281,PM2.5
07-01-2021,Agra,1,Poor,258,PM2.5
08-01-2021,Agra,1,Poor,223,PM2.5
10-01-2021,Agra,1,Poor,259,PM2.5
11-01-2021,Agra,1,Poor,216,PM2.5
12-01-2021,Agra,1,Poor,213,PM2.5
13-01-2021,Agra,1,Poor,289,PM2.5
14-01-2021,Agra,1,Very Poor,378,PM2.5
15-01-2021,Agra,1,Very Poor,337,PM2.5
16-01-2021,Agra,1,Very Poor,365,PM2.5
17-01-2021,Agra,1,Very Poor,327,PM2.5
18-01-2021,Agra,1,Very Poor,319,PM2.5
19-01-2021,Agra,1,Very Poor,351,PM2.5
20-01-2021,Agra,1,Poor,281,PM2.5
21-01-2021,Agra,1,Moderate,177,PM2.5
22-01-2021,Agra,1,Very Poor,318,PM2.5
23-01-2021,Agra,1,Poor,270,PM2.5
24-01-2021,Agra,1,Poor,292,PM2.5
25-01-2021,Agra,1,Very Poor,308,PM2.5
26-01-2021,Agra,1,Very Poor,319,PM2.5
27-01-2021,Agra,1,Very Poor,319,PM2.5
28-01-2021,Agra,1,Very Poor,320,PM2.5
29-01-2021,Agra,1,Very Poor,312,PM2.5
30-01-2021,Agra,1,Poor,212,PM2.5
31-01-2021,Agra,1,Poor,277,PM2.5
01-02-2021,Agra,1,Poor,244,PM2.5
02-02-2021,Agra,1,Poor,285,PM2.5
03-02-2021,Agra,1,Poor,233,PM2.5
04-02-2021,Agra,1,Moderate,142,PM2.5
05-02-2021,Agra,1,Satisfactory,82,PM2.5
06-02-2021,Agra,1,Moderate,119,PM2.5
07-02-2021,Agra,1,Moderate,104,PM2.5
08-02-2021,Agra,1,Poor,213,PM2.5
09-02-2021,Agra,1,Poor,260,PM2.5
10-02-2021,Agra,1,Poor,229,PM2.5
11-02-2021,Agra,1,Poor,254,PM2.5
12-02-2021,Agra,1,Poor,291,PM2.5
13-02-2021,Agra,1,Very Poor,323,PM2.5
14-02-2021,Agra,1,Poor,296,PM2.5
15-02-2021,Agra,1,Poor,254,PM2.5
16-02-2021,Agra,1,Poor,227,PM2.5
17-02-2021,Agra,1,Moderate,148,PM2.5
18-02-2021,Agra,1,Poor,254,PM2.5
19-02-2021,Agra,1,Poor,253,PM2.5
21-02-2021,Agra,1,Poor,221,PM2.5
22-02-2021,Agra,1,Moderate,173,PM2.5
23-02-2021,Agra,1,Moderate,180,PM2.5
24-02-2021,Agra,1,Poor,204,PM2.5
25-02-2021,Agra,1,Poor,208,PM2.5
26-02-2021,Agra,1,Moderate,154,PM2.5
27-02-2021,Agra,1,Moderate,126,PM2.5
28-02-2021,Agra,1,Poor,234,PM2.5
01-03-2021,Agra,1,Poor,206,PM2.5
02-03-2021,Agra,1,Moderate,101,PM2.5
03-03-2021,Agra,1,Moderate,118,PM2.5
04-03-2021,Agra,1,Moderate,192,PM2.5
05-03-2021,Agra,1,Poor,230,PM2.5
06-03-2021,Agra,1,Moderate,127,PM2.5
07-03-2021,Agra,1,Poor,217,PM2.5
08-03-2021,Agra,1,Moderate,161,PM2.5
09-03-2021,Agra,1,Poor,257,PM2.5
10-03-2021,Agra,1,Moderate,168,PM2.5
11-03-2021,Agra,1,Poor,221,PM2.5
12-03-2021,Agra,1,Poor,201,PM2.5
13-03-2021,Agra,1,Satisfactory,65,PM2.5
14-03-2021,Agra,1,Moderate,178,PM2.5
15-03-2021,Agra,1,Poor,207,PM2.5
16-03-2021,Agra,1,Poor,273,PM2.5
17-03-2021,Agra,1,Very Poor,327,PM2.5
18-03-2021,Agra,1,Very Poor,321,PM2.5
19-03-2021,Agra,1,Poor,238,PM2.5
20-03-2021,Agra,1,Moderate,155,PM2.5
21-03-2021,Agra,1,Poor,220,PM2.5
22-03-2021,Agra,1,Moderate,195,PM2.5
23-03-2021,Agra,1,Moderate,116,PM2.5
24-03-2021,Agra,1,Moderate,106,PM2.5
26-03-2021,Agra,1,Satisfactory,81,PM2.5
27-03-2021,Agra,1,Moderate,162,PM2.5
28-03-2021,Agra,1,Poor,208,PM2.5
29-03-2021,Agra,1,Poor,236,PM2.5
30-03-2021,Agra,1,Moderate,156,PM2.5
31-03-2021,Agra,1,Poor,254,PM2.5
02-04-2021,Agra,1,Moderate,151,PM2.5
04-04-2021,Agra,1,Moderate,188,PM2.5
05-04-2021,Agra,1,Poor,274,PM2.5
06-04-2021,Agra,1,Poor,248,PM2.5
11-04-2021,Agra,1,Poor,209,PM2.5
12-04-2021,Agra,1,Poor,207,PM2.5
13-04-2021,Agra,1,Poor,240,PM2.5
14-04-2021,Agra,1,Poor,209,PM2.5
15-04-2021,Agra,1,Moderate,165,O3
16-04-2021,Agra,1,Moderate,177,PM2.5
18-04-2021,Agra,1,Moderate,138,PM2.5
21-04-2021,Agra,1,Poor,244,O3
22-04-2021,Agra,1,Moderate,141,O3
23-04-2021,Agra,1,Poor,209,O3
24-04-2021,Agra,1,Moderate,134,O3
25-04-2021,Agra,1,Moderate,146,O3
26-04-2021,Agra,1,Moderate,161,PM2.5
27-04-2021,Agra,1,Moderate,153,PM2.5
28-04-2021,Agra,1,Poor,210,PM2.5
29-04-2021,Agra,1,Poor,221,PM2.5
30-04-2021,Agra,1,Moderate,170,PM2.5
07-05-2021,Agra,1,Satisfactory,66,PM2.5
08-05-2021,Agra,1,Satisfactory,68,PM2.5
09-05-2021,Agra,1,Satisfactory,94,PM2.5
10-05-2021,Agra,1,Satisfactory,77,PM2.5
11-05-2021,Agra,1,Satisfactory,51,PM2.5
12-05-2021,Agra,1,Satisfactory,59,PM2.5
13-05-2021,Agra,1,Satisfactory,58,PM2.5
15-05-2021,Agra,1,Satisfactory,58,PM2.5
16-05-2021,Agra,1,Moderate,106,PM2.5
19-05-2021,Agra,1,Satisfactory,57,PM2.5
21-05-2021,Agra,1,Satisfactory,91,PM2.5
22-05-2021,Agra,1,Good,44,PM2.5
23-05-2021,Agra,1,Poor,254,PM2.5
24-05-2021,Agra,1,Poor,214,PM2.5
25-05-2021,Agra,1,Satisfactory,97,PM2.5
26-05-2021,Agra,1,Moderate,114,PM2.5
27-05-2021,Agra,1,Moderate,123,PM2.5
28-05-2021,Agra,1,Satisfactory,55,PM2.5
29-05-2021,Agra,1,Good,33,PM2.5
30-05-2021,Agra,1,Good,34,PM2.5
31-05-2021,Agra,1,Satisfactory,82,PM2.5
01-06-2021,Agra,1,Moderate,116,PM2.5
02-06-2021,Agra,1,Satisfactory,71,PM2.5
03-06-2021,Agra,1,Satisfactory,61,PM2.5
04-06-2021,Agra,1,Satisfactory,81,PM2.5
05-06-2021,Agra,2,Moderate,102,"PM10, PM2.5"
06-06-2021,Agra,2,Satisfactory,66,"PM10, PM2.5"
07-06-2021,Agra,1,Satisfactory,100,PM2.5
08-06-2021,Agra,2,Moderate,112,"PM10, PM2.5"
09-06-2021,Agra,2,Moderate,145,"PM10, PM2.5"
10-06-2021,Agra,1,Moderate,180,PM2.5
11-06-2021,Agra,1,Satisfactory,62,PM2.5
12-06-2021,Agra,3,Moderate,135,"PM10, PM2.5"
13-06-2021,Agra,3,Satisfactory,62,"PM10, PM2.5"
14-06-2021,Agra,3,Good,47,"O3, PM10, PM2.5"
15-06-2021,Agra,2,Satisfactory,55,"PM10, PM2.5"
16-06-2021,Agra,3,Satisfactory,59,"PM10, PM2.5"
17-06-2021,Agra,3,Moderate,107,"PM10, PM2.5"
18-06-2021,Agra,3,Satisfactory,53,"PM10, PM2.5"
19-06-2021,Agra,3,Good,40,"PM10, PM2.5"
20-06-2021,Agra,3,Satisfactory,53,"PM10, PM2.5"
21-06-2021,Agra,3,Satisfactory,55,"PM10, PM2.5"
22-06-2021,Agra,4,Satisfactory,82,"PM10, PM2.5"
23-06-2021,Agra,3,Moderate,138,"PM10, PM2.5"
24-06-2021,Agra,4,Moderate,104,"PM10, PM2.5"
25-06-2021,Agra,4,Satisfactory,95,"PM10, PM2.5"
26-06-2021,Agra,4,Satisfactory,88,"PM10, PM2.5"
27-06-2021,Agra,4,Satisfactory,100,"PM10, PM2.5"
28-06-2021,Agra,4,Moderate,104,"PM10, PM2.5"
29-06-2021,Agra,4,Moderate,113,"PM10, PM2.5"
30-06-2021,Agra,3,Moderate,187,"PM10, PM2.5"
01-07-2021,Agra,4,Moderate,110,"PM10, PM2.5"
02-07-2021,Agra,4,Moderate,116,"PM10, PM2.5"
03-07-2021,Agra,3,Satisfactory,65,"PM10, PM2.5"
04-07-2021,Agra,4,Satisfactory,93,"PM10, PM2.5"
05-07-2021,Agra,4,Moderate,101,"PM10, PM2.5"
06-07-2021,Agra,4,Moderate,146,"PM10, PM2.5"
07-07-2021,Agra,4,Moderate,141,"PM10, PM2.5"
08-07-2021,Agra,4,Moderate,145,"PM10, PM2.5"
09-07-2021,Agra,4,Moderate,120,"PM10, PM2.5"
10-07-2021,Agra,4,Satisfactory,88,"PM10, PM2.5"
11-07-2021,Agra,4,Satisfactory,92,"PM10, PM2.5"
12-07-2021,Agra,4,Satisfactory,64,"PM10, PM2.5"
13-07-2021,Agra,4,Satisfactory,59,"PM10, PM2.5"
14-07-2021,Agra,4,Satisfactory,62,"PM10, PM2.5"
15-07-2021,Agra,3,Satisfactory,67,"PM10, PM2.5"
16-07-2021,Agra,4,Satisfactory,70,"PM10, PM2.5"
17-07-2021,Agra,4,Satisfactory,86,"PM10, PM2.5"
18-07-2021,Agra,4,Good,43,"PM10, PM2.5"
19-07-2021,Agra,4,Good,22,"O3, PM2.5"
20-07-2021,Agra,4,Good,33,"PM10, PM2.5"
21-07-2021,Agra,4,Good,32,"PM10, PM2.5"
22-07-2021,Agra,4,Good,40,"PM10, PM2.5"
23-07-2021,Agra,3,Satisfactory,57,"PM10, PM2.5"
24-07-2021,Agra,3,Good,44,PM2.5
25-07-2021,Agra,3,Good,32,"PM10, PM2.5"
26-07-2021,Agra,4,Satisfactory,67,"PM10, PM2.5"
27-07-2021,Agra,5,Satisfactory,57,"PM10, PM2.5"
28-07-2021,Agra,5,Good,31,"PM10, PM2.5"
29-07-2021,Agra,3,Good,24,"PM10, PM2.5"
30-07-2021,Agra,4,Good,30,"O3, PM10, PM2.5"
31-07-2021,Agra,3,Good,20,"O3, PM10"
01-08-2021,Agra,4,Good,21,"O3, PM10"
02-08-2021,Agra,4,Good,28,"O3, PM10, PM2.5"
03-08-2021,Agra,5,Good,33,"O3, PM10, PM2.5"
04-08-2021,Agra,5,Good,43,"CO, PM10, PM2.5"
05-08-2021,Agra,5,Good,42,"PM10, PM2.5"
06-08-2021,Agra,3,Satisfactory,72,"PM10, PM2.5"
07-08-2021,Agra,5,Satisfactory,74,"PM10, PM2.5"
08-08-2021,Agra,5,Good,45,"O3, PM10, PM2.5"
09-08-2021,Agra,5,Good,38,"O3, PM10, PM2.5"
10-08-2021,Agra,5,Good,38,"O3, PM10, PM2.5"
11-08-2021,Agra,5,Satisfactory,81,"PM10, PM2.5"
12-08-2021,Agra,5,Satisfactory,74,"PM10, PM2.5"
13-08-2021,Agra,5,Satisfactory,79,"PM10, PM2.5"
14-08-2021,Agra,4,Satisfactory,85,"PM10, PM2.5"
15-08-2021,Agra,5,Satisfactory,82,"PM10, PM2.5"
16-08-2021,Agra,5,Satisfactory,89,"PM10, PM2.5"
17-08-2021,Agra,3,Moderate,122,"PM10, PM2.5"
18-08-2021,Agra,4,Moderate,116,"PM10, PM2.5"
19-08-2021,Agra,4,Moderate,120,"PM10, PM2.5"
20-08-2021,Agra,4,Satisfactory,78,"O3, PM10"
21-08-2021,Agra,4,Good,38,"O3, PM10, PM2.5"
22-08-2021,Agra,4,Good,44,"O3, PM10, PM2.5"
23-08-2021,Agra,3,Good,44,"O3, PM10"
24-08-2021,Agra,4,Satisfactory,57,PM10
25-08-2021,Agra,4,Satisfactory,71,PM10
26-08-2021,Agra,4,Satisfactory,81,PM10
27-08-2021,Agra,4,Satisfactory,98,PM10
28-08-2021,Agra,3,Moderate,118,PM10
29-08-2021,Agra,4,Satisfactory,92,PM10
30-08-2021,Agra,4,Good,50,"PM10, PM2.5"
31-08-2021,Agra,4,Satisfactory,66,PM10
01-09-2021,Agra,4,Good,43,"PM10, PM2.5"
02-09-2021,Agra,3,Good,42,PM2.5
03-09-2021,Agra,4,Good,42,PM10
04-09-2021,Agra,4,Good,46,PM10
05-09-2021,Agra,4,Satisfactory,52,PM10
06-09-2021,Agra,4,Satisfactory,56,PM10
07-09-2021,Agra,4,Satisfactory,65,"PM10, PM2.5"
08-09-2021,Agra,5,Good,44,"O3, PM10, PM2.5"
09-09-2021,Agra,5,Satisfactory,53,"O3, PM10, PM2.5"
10-09-2021,Agra,4,Satisfactory,60,"PM10, PM2.5"
11-09-2021,Agra,5,Good,38,"O3, PM10, PM2.5"
12-09-2021,Agra,5,Good,48,"O3, PM10, PM2.5"
13-09-2021,Agra,5,Good,49,"O3, PM10"
14-09-2021,Agra,5,Satisfactory,64,"PM10, PM2.5"
15-09-2021,Agra,5,Good,45,"O3, PM10"
16-09-2021,Agra,5,Good,42,"O3, PM10"
17-09-2021,Agra,4,Good,33,"O3, PM10"
18-09-2021,Agra,4,Good,32,"CO, O3, PM2.5"
19-09-2021,Agra,5,Good,39,"O3, PM10, PM2.5"
20-09-2021,Agra,5,Good,43,"O3, PM10"
21-09-2021,Agra,5,Satisfactory,57,"PM10, PM2.5"
22-09-2021,Agra,5,Satisfactory,65,"PM10, PM2.5"
23-09-2021,Agra,5,Good,46,"O3, PM10, PM2.5"
24-09-2021,Agra,5,Satisfactory,68,"PM10, PM2.5"
25-09-2021,Agra,5,Satisfactory,64,"PM10, PM2.5"
26-09-2021,Agra,5,Satisfactory,53,"O3, PM10, PM2.5"
27-09-2021,Agra,3,Satisfactory,51,PM2.5
28-09-2021,Agra,4,Satisfactory,54,"PM10, PM2.5"
29-09-2021,Agra,4,Satisfactory,53,PM10
30-09-2021,Agra,5,Satisfactory,53,"PM10, PM2.5"
01-10-2021,Agra,5,Satisfactory,58,"O3, PM10"
02-10-2021,Agra,4,Satisfactory,77,PM10
03-10-2021,Agra,4,Satisfactory,53,PM10
04-10-2021,Agra,4,Satisfactory,54,PM10
05-10-2021,Agra,5,Satisfactory,76,PM10
06-10-2021,Agra,5,Satisfactory,99,PM10
07-10-2021,Agra,3,Moderate,115,PM10
08-10-2021,Agra,4,Moderate,160,"PM10, PM2.5"
09-10-2021,Agra,5,Moderate,160,"PM10, PM2.5"
10-10-2021,Agra,5,Moderate,177,"PM10, PM2.5"
11-10-2021,Agra,5,Moderate,143,"O3, PM10"
12-10-2021,Agra,5,Moderate,154,"PM10, PM2.5"
13-10-2021,Agra,5,Moderate,149,"PM10, PM2.5"
14-10-2021,Agra,4,Moderate,186,"O3, PM10, PM2.5"
15-10-2021,Agra,5,Poor,214,"O3, PM10, PM2.5"
16-10-2021,Agra,5,Poor,274,PM2.5
