date,City,No. Stations,Air Quality,Index Value,Prominent Pollutant
09-12-2023,Aizawl,1,Good,17,PM10
10-12-2023,Aizawl,1,Good,18,PM10
12-12-2023,Aizawl,1,Good,22,PM10
13-12-2023,Aizawl,1,Good,19,PM10
14-12-2023,Aizawl,1,Good,49,PM10
15-12-2023,Aizawl,1,Satisfactory,53,PM10
16-12-2023,Aizawl,1,Good,20,PM2.5
17-12-2023,Aizawl,1,Good,23,PM10
18-12-2023,Aizawl,1,Good,8,PM10
19-12-2023,Aizawl,1,Good,13,PM10
20-12-2023,Aizawl,1,Good,20,PM10
21-12-2023,Aizawl,1,Good,24,PM10
22-12-2023,Aizawl,1,Good,21,PM10
23-12-2023,Aizawl,1,Good,21,PM10
24-12-2023,Aizawl,1,Good,18,PM10
25-12-2023,Aizawl,1,Good,23,PM10
26-12-2023,Aizawl,1,Good,17,PM10
27-12-2023,Aizawl,1,Good,18,PM10
28-12-2023,Aizawl,1,Good,13,PM10
29-12-2023,Aizawl,1,Good,17,PM10
30-12-2023,Aizawl,1,Good,19,PM10
31-12-2023,Aizawl,1,Good,15,PM10
